B2,B3,B4,B5,B6,B7,B8,B8A,lat,lon,Chl_a,DO,NH3_N,Chl,NH3
1.06e-17,1.3239999999999999e-17,1.5779999999999995e-17,1.7669999999999996e-17,2.1850000000000003e-17,2.441e-17,2.687e-17,2.7210000000000002e-17,17.2,78.4,22.237052175600777,-7.523175724297725,8.263112635094062,92.78567245163319,2.8736719680286487
9.26e-18,1.2039999999999999e-17,1.452e-17,1.726e-17,2.0020000000000003e-17,2.2650000000000008e-17,2.4220000000000002e-17,2.4760000000000007e-17,17.2,78.4,23.02715208926137,-8.345654737806639,8.61310625759955,89.2817576643001,3.1672046162383327
8.71e-18,1.14e-17,1.354e-17,1.563e-17,2.0380000000000004e-17,2.1970000000000003e-17,2.3840000000000003e-17,2.448e-17,17.2,78.4,23.489299970307368,-9.975679148474772,8.81617636874302,98.75046027897619,3.1484395959222593
1.2380000000000002e-17,1.484e-17,1.756e-17,2.0370000000000002e-17,2.345e-17,2.623e-17,2.764e-17,2.8050000000000013e-17,17.2,78.4,23.445049189050064,-10.14115926273409,7.77819554305213,98.22445942644153,5.916944145760822
1.186e-17,1.414e-17,1.7159999999999998e-17,1.9e-17,2.334e-17,2.582e-17,2.818e-17,2.819e-17,17.2,78.4,22.41173845324342,-6.159771117135567,8.191340797923576,95.70551255842315,2.880953865884955
1.218e-17,1.4480000000000003e-17,1.77e-17,1.995e-17,2.286e-17,2.629e-17,2.786e-17,2.9200000000000005e-17,17.2,78.4,21.961036609681283,-7.824052076198018,7.77887021627265,91.47459085550095,6.315184871494942
1.082e-17,1.354e-17,1.6440000000000002e-17,1.9640000000000003e-17,2.3410000000000007e-17,2.6139999999999998e-17,2.7980000000000007e-17,2.944e-17,17.2,78.4,24.449885668164548,-9.425951427637544,8.741366679508646,88.2987298044178,4.262811133769901
1.3979999999999998e-17,1.686e-17,1.888e-17,2.188e-17,2.5809999999999997e-17,2.835e-17,2.88e-17,3.073e-17,17.2,78.4,22.35492272993157,-9.231267002999484,7.285818066991927,94.60699926695409,5.466026405842392
1.326e-17,1.62e-17,1.786e-17,2.106e-17,2.526e-17,2.74e-17,2.852e-17,2.991e-17,17.2,78.4,23.74554435981773,-7.785528519358026,7.537729773839441,91.88271410527568,4.432703336979352
1.196e-17,1.458e-17,1.7979999999999998e-17,2.0110000000000002e-17,2.268e-17,2.453e-17,2.786e-17,2.715e-17,17.2,78.4,23.340803034143928,-7.279255405045394,7.511235056011136,85.7365924786987,5.682510328068883
1.094e-17,1.3819999999999999e-17,1.6759999999999997e-17,1.9e-17,2.214e-17,2.51e-17,2.746e-17,2.687e-17,17.2,78.4,22.04328462509776,-9.87072745054007,8.142647725291267,88.97593404239413,5.588253799346204
1.25e-17,1.5420000000000003e-17,1.874e-17,2.0970000000000002e-17,2.412e-17,2.6570000000000003e-17,2.7419999999999997e-17,2.8840000000000004e-17,17.2,78.4,21.9779976320139,-7.641329134076008,8.112741231217417,87.977250207061,3.090985804687836
1.2380000000000002e-17,1.472e-17,1.7879999999999997e-17,1.9709999999999998e-17,2.329e-17,2.532e-17,2.75e-17,2.794e-17,17.2,78.4,21.97418608298876,-7.976284751255025,7.836734987601547,89.55772013315006,4.362130331586979
1.2320000000000002e-17,1.566e-17,1.9699999999999998e-17,2.047e-17,2.429e-17,2.6479999999999998e-17,2.743e-17,2.994e-17,17.2,78.4,20.42502984970957,-6.81648063017811,7.672453929473673,88.76125017124978,4.064247140854701
1.2420000000000005e-17,1.568e-17,1.956e-17,2.1150000000000002e-17,2.421e-17,2.6859999999999997e-17,2.797e-17,2.9510000000000004e-17,17.2,78.4,20.7404363414354,-8.93421056628646,7.685113094219595,87.69479978978536,4.468360054379502
1.36e-17,1.6780000000000002e-17,2.148e-17,2.3229999999999997e-17,2.597e-17,2.906e-17,3.054e-17,3.148000000000001e-17,17.2,78.4,21.56347518527141,-5.5374699846603335,7.924911205545335,83.6079856604508,4.8010784622641935
1.266e-17,1.5779999999999995e-17,2.0299999999999998e-17,2.155e-17,2.58e-17,2.815e-17,3.008e-17,3.114e-17,17.2,78.4,20.596299123529104,-8.25042230531119,7.937955065857099,85.27837962531149,6.088464840471724
1.158e-17,1.466e-17,1.932e-17,2.2650000000000008e-17,2.457e-17,2.808e-17,2.912e-17,3.1440000000000005e-17,17.2,78.4,23.56326377453489,-11.918570751157647,8.370844528254274,98.03906907829767,4.4581655328110905
1.094e-17,1.388e-17,1.822e-17,2.137e-17,2.5020000000000007e-17,2.776e-17,2.898000000000001e-17,3.1329999999999996e-17,17.2,78.4,22.869982206027203,-9.956060552499382,9.143537380033738,97.49479070751568,3.728829016477519
1.3239999999999999e-17,1.632e-17,2.0380000000000004e-17,2.295e-17,2.5249999999999997e-17,2.6780000000000007e-17,2.942e-17,2.979e-17,17.2,78.4,23.18707657750877,-8.28601136283325,7.789012987459345,93.43223492590475,5.236170430194305
1.202e-17,1.4879999999999998e-17,1.998e-17,2.411e-17,2.6549999999999998e-17,2.936000000000001e-17,2.956e-17,3.138000000000001e-17,17.2,78.4,23.62231757693945,-9.129308781628117,8.899732077658868,88.43987883933205,3.896328770235491
1.1280000000000002e-17,1.41e-17,1.91e-17,2.215e-17,2.633e-17,2.863e-17,2.942e-17,3.256e-17,17.2,78.4,22.911885908563825,-9.005975915327062,9.471335979076809,92.57498567122116,3.2410610505640745
5.9e-18,7.679999999999999e-18,8.74e-18,1.007e-17,1.224e-17,1.295e-17,1.444e-17,1.356e-17,17.2,78.4,23.18956403854909,-9.133369704428674,7.325677448855165,99.99851317240609,6.046190886219468
5.41e-18,7.359999999999998e-18,8.43e-18,1.196e-17,1.5779999999999995e-17,1.701e-17,1.56e-17,1.837e-17,17.2,78.4,27.426771827715022,-10.944971790405033,10.711982570608594,110.07015758117902,3.0845060023492334
1.284e-17,1.5420000000000003e-17,1.86e-17,2.021e-17,2.538e-17,2.857e-17,2.8999999999999997e-17,3.0400000000000005e-17,17.2,78.4,21.72870322933415,-8.236813491585998,8.045731255127095,93.20677045867242,5.322910552819893
1.1600000000000001e-17,1.428e-17,1.73e-17,2.035e-17,2.62e-17,2.912e-17,2.98e-17,3.176000000000001e-17,17.2,78.4,24.044375974842364,-11.17343367873754,8.743748246776136,96.46306565881274,3.579892539574151
1.4640000000000002e-17,1.702e-17,2.0840000000000003e-17,2.290000000000001e-17,2.6659999999999998e-17,2.859e-17,3.008e-17,3.1580000000000006e-17,17.2,78.4,21.06827366447679,-8.84607673617221,7.888455473176026,90.92635291790843,3.100948204611403
1.326e-17,1.566e-17,1.986e-17,2.221e-17,2.671e-17,2.889e-17,3.0509999999999996e-17,3.225e-17,17.2,78.4,22.346825947302225,-9.509415401955017,8.748716480606197,94.64511698892586,6.472243298508893
1.466e-17,1.766e-17,2.04e-17,2.403e-17,2.6390000000000002e-17,2.8339999999999996e-17,3.152e-17,3.132e-17,17.2,78.4,23.573843836148605,-8.739274982386661,7.40212741419158,89.53054809213826,2.6870106182286593
1.284e-17,1.624e-17,1.906e-17,2.1869999999999998e-17,2.7210000000000002e-17,3.027e-17,3.1680000000000004e-17,3.236999999999999e-17,17.2,78.4,23.21972145676548,-8.099340888650934,8.516768299893466,94.13465755343154,4.737405949832551
1.3920000000000006e-17,1.612e-17,1.932e-17,2.234e-17,2.688e-17,2.953e-17,3.046e-17,3.256e-17,17.2,78.4,22.38873370738279,-6.554042306292589,8.608522236061352,84.21573467654486,4.578142529926863
1.152e-17,1.498e-17,1.848e-17,2.137e-17,2.4550000000000003e-17,2.778e-17,2.934e-17,3.116999999999999e-17,17.2,78.4,22.343000972252263,-10.385004986726027,8.402903315119993,96.62407769038674,4.2081675176002165
1.062e-17,1.36e-17,1.7e-17,2.014e-17,2.436e-17,2.691000000000001e-17,2.9660000000000004e-17,2.957e-17,17.2,78.4,23.816526338364,-8.20233821893152,9.218503854779389,96.05618385980478,4.586745773422499
9.16e-18,1.2599999999999999e-17,1.522e-17,2.0190000000000004e-17,2.582e-17,2.641e-17,2.5349999999999998e-17,2.935e-17,17.2,78.4,26.50619468648604,-10.662088903268955,10.313779828923035,106.9806494273723,5.993604545820854
8.36e-18,1.1920000000000001e-17,1.4120000000000005e-17,2.044e-17,2.621e-17,2.873e-17,2.6340000000000003e-17,3.093e-17,17.2,78.4,28.873488337971818,-14.003658852596661,10.917748957397622,112.78217605559217,4.826866580567003
9.91e-18,1.098e-17,1.08e-17,1.287e-17,2.033e-17,2.3020000000000002e-17,2.3380000000000003e-17,2.5870000000000005e-17,17.2,78.4,23.78790300383105,-9.22767065030873,8.853794563252336,95.54274422964109,6.379949507046097
9.3e-18,1.0440000000000001e-17,9.820000000000002e-18,1.249e-17,2.125e-17,2.4789999999999998e-17,2.3760000000000003e-17,2.6650000000000008e-17,17.2,78.4,24.84143925211398,-11.20878881928307,10.031432663664331,106.47419885351934,5.882846771483971
1e-17,1.338e-17,1.5880000000000005e-17,2.068e-17,2.853e-17,3.116999999999999e-17,3.3119999999999996e-17,3.553e-17,17.2,78.4,25.99847978975697,-11.205621559362962,10.413694894586612,105.23358042583686,5.837651954445431
8.44e-18,1.222e-17,1.426e-17,1.954e-17,2.979e-17,3.4310000000000003e-17,3.4319999999999996e-17,3.742e-17,17.2,78.4,27.36102091631508,-11.46819453295643,12.524285946096963,112.01290701072313,4.6837354658400745
1.262e-17,1.5720000000000006e-17,1.8500000000000002e-17,2.1810000000000003e-17,2.786e-17,3.174e-17,3.156000000000001e-17,3.466e-17,17.2,78.4,23.094437194212624,-6.279340450860232,8.770132572026807,89.32888233388334,4.590745254684524
1.134e-17,1.44e-17,1.67e-17,2.1909999999999998e-17,2.857e-17,3.167e-17,3.2040000000000005e-17,3.453e-17,17.2,78.4,27.016220588905707,-9.29718302736134,9.876365099287932,100.38170749541844,5.074307701145898
1.3399999999999998e-17,1.594e-17,1.9020000000000005e-17,2.247e-17,2.7569999999999997e-17,2.933e-17,3.14e-17,3.263e-17,17.2,78.4,23.7411005608743,-7.186974868000346,8.704436726080912,91.50372149158551,4.083891286166644
1.1980000000000001e-17,1.508e-17,1.7899999999999996e-17,2.264e-17,2.853e-17,3.0719999999999997e-17,3.09e-17,3.38e-17,17.2,78.4,24.559903806954228,-8.508544875424553,9.40595369085552,93.69858105037171,2.592864275728775
2.2200000000000002e-17,2.2580000000000005e-17,2.2560000000000003e-17,2.661e-17,3.233e-17,3.475e-17,3.6279999999999995e-17,3.634e-17,17.2,78.4,23.814596310053894,-8.794963094732909,7.46643525217786,95.65656688100313,5.421931470075631
1.322e-17,1.7100000000000006e-17,2.044e-17,2.4630000000000002e-17,2.765000000000001e-17,3.010000000000001e-17,3.042e-17,3.271e-17,17.2,78.4,23.49513238786589,-10.858591109519102,7.913260825327528,102.02524738117889,2.7072986870081146
1.1659999999999998e-17,1.5420000000000003e-17,1.854e-17,2.3100000000000008e-17,2.825e-17,3.05e-17,3.05e-17,3.344e-17,17.2,78.4,25.17895002719311,-9.83916324079178,9.14008128486188,99.45565336003196,2.7474446382180018
1.418e-17,1.6939999999999998e-17,2.0820000000000002e-17,2.386e-17,2.876e-17,3.099e-17,3.12e-17,3.271e-17,17.2,78.4,23.39000524648267,-8.342859019312483,8.290473019010626,87.68774154906895,5.056677421499597
1.306e-17,1.6059999999999996e-17,1.9650000000000003e-17,2.394e-17,2.8840000000000004e-17,3.197e-17,3.1440000000000005e-17,3.425e-17,17.2,78.4,23.83269681550769,-10.8212589829205,8.659262824488533,100.83825005172963,5.866677344102602
1.152e-17,1.36e-17,1.498e-17,1.64e-17,2.953e-17,3.345e-17,3.2800000000000004e-17,3.767e-17,17.2,78.4,22.23235119459564,-8.500726710059228,10.655018444592663,85.1501683023804,6.087350783005128
1.014e-17,1.2480000000000001e-17,1.2380000000000002e-17,1.543e-17,3.195e-17,3.606e-17,3.464e-17,3.852e-17,17.2,78.4,24.93395456603235,-10.774698464543937,12.691320780494928,100.74823923498727,2.830950272003259
1.168e-17,1.478e-17,1.6039999999999998e-17,1.8910000000000002e-17,2.926e-17,3.243e-17,3.279e-17,3.663e-17,17.2,78.4,23.84349600316949,-9.594282426342698,9.74612880240838,95.12871363551429,3.789654799071537
1.076e-17,1.36e-17,1.4480000000000003e-17,1.8e-17,3.1130000000000006e-17,3.437e-17,3.41e-17,3.7529999999999997e-17,17.2,78.4,25.63975451601833,-9.827822852709836,11.222829672638367,105.35137213256398,6.0084926509810614
1.462e-17,1.6159999999999997e-17,1.7899999999999996e-17,2.067e-17,2.979e-17,3.469e-17,3.328e-17,3.995e-17,17.2,78.4,22.84397260866524,-9.263726329786449,8.879253112431686,93.90286599081375,4.448215800767615
1.378e-17,1.52e-17,1.55e-17,1.8870000000000002e-17,3.0199999999999996e-17,3.513e-17,3.468e-17,3.952e-17,17.2,78.4,23.815439610128948,-8.486871938713936,9.852659931225894,99.57590815264221,3.905568052026821
1.064e-17,1.47e-17,1.7100000000000006e-17,2.0960000000000002e-17,2.845e-17,3.166e-17,3.244e-17,3.447000000000001e-17,17.2,78.4,23.92733580844305,-8.883619459019165,9.310542411680286,97.75572776824895,4.709669379343893
8.859999999999999e-18,1.328e-17,1.486e-17,1.911e-17,2.9410000000000006e-17,3.275e-17,3.3079999999999993e-17,3.574e-17,17.2,78.4,25.14022319976327,-12.66402580467274,11.142295198716992,106.01374382062718,4.882850264482444
1.0190000000000002e-17,1.384e-17,1.6759999999999997e-17,1.9130000000000005e-17,2.5760000000000008e-17,2.7850000000000005e-17,3.046e-17,3.0780000000000004e-17,17.2,78.4,22.65421308360849,-7.280412738496187,9.256086228922626,92.41208553754271,2.336126970548959
9.28e-18,1.3199999999999999e-17,1.5399999999999998e-17,1.8420000000000002e-17,2.659e-17,2.9810000000000004e-17,3.14e-17,3.2909999999999995e-17,17.2,78.4,23.9383179228922,-10.520598493354047,9.704730301610772,99.1001298954225,3.18972463287428
9.2e-18,1.194e-17,1.4739999999999997e-17,1.7119999999999998e-17,2.141e-17,2.218e-17,2.386e-17,2.497e-17,17.2,78.4,23.21112167998846,-9.340672117575028,8.829354197879063,93.28111584176567,6.0412560350803375
8.12e-18,1.094e-17,1.3080000000000001e-17,1.575e-17,2.0020000000000003e-17,2.2500000000000005e-17,2.388e-17,2.413e-17,17.2,78.4,24.313439879449724,-9.386208526351115,8.91659770438913,100.65258278778283,3.1868344665462383
1.2140000000000002e-17,1.544e-17,1.852e-17,2.004e-17,2.491e-17,2.7130000000000003e-17,2.9220000000000003e-17,2.856e-17,17.2,78.4,21.531742621556567,-6.377676958953174,8.078635416884351,80.21624856210329,6.026320133609714
1.072e-17,1.3720000000000001e-17,1.586e-17,1.7e-17,2.3410000000000007e-17,2.53e-17,2.876e-17,2.7749999999999998e-17,17.2,78.4,22.03002518394207,-8.556885346157435,8.737699351143847,87.31864713688898,3.938533237171784
1.13e-17,1.4120000000000005e-17,1.532e-17,1.7899999999999996e-17,1.9289999999999998e-17,2.034e-17,1.796e-17,2.067e-17,13.0,77.5,23.084273399204623,-9.191571285621542,6.40766592801178,99.90599826504564,3.147571789078176
4.74e-17,3.9840000000000004e-17,3.824e-17,4.1330000000000004e-17,4.0840000000000014e-17,4.3230000000000014e-17,4.387e-17,4.289e-17,13.0,77.5,22.919813326122146,-8.748533781173432,5.135674219334741,89.49811662507426,6.777847377367564
1.18e-17,1.41e-17,1.5099999999999998e-17,2.008e-17,2.0840000000000003e-17,2.0800000000000003e-17,1.952e-17,2.225e-17,13.0,77.5,26.733886305461454,-11.947106293281136,7.306001609900757,104.59090579209192,3.7332874080151894
1.1120000000000001e-17,1.2380000000000002e-17,1.614e-17,1.762e-17,2.001e-17,2.014e-17,1.8800000000000002e-17,2.0610000000000004e-17,13.0,77.5,21.27092861095442,-5.716572656059182,8.151094938367017,90.61510416920395,3.3283058266764245
3.996e-17,3.908e-17,3.816e-17,3.8350000000000003e-17,3.913e-17,4.012000000000002e-17,4.071000000000001e-17,3.818e-17,13.0,77.5,19.51160027475408,-5.610446357870536,5.036258519113591,76.26190940428216,5.426185368307442
1.2980000000000002e-17,1.306e-17,1.6780000000000002e-17,1.9990000000000002e-17,2.1380000000000002e-17,2.2659999999999998e-17,1.87e-17,2.1340000000000002e-17,13.0,77.5,23.926070330844343,-8.192014090610849,7.972706437603603,91.4197012940444,6.506761037414362
1.646e-17,1.74e-17,1.926e-17,2.136e-17,2.2999999999999998e-17,2.403e-17,2.236e-17,2.3200000000000003e-17,13.0,77.5,21.95438430981641,-6.77329697744423,6.507617784295249,88.10620622694108,3.488848671028954
1.318e-17,1.628e-17,1.756e-17,2.199e-17,2.249e-17,2.387000000000001e-17,2.118e-17,2.283e-17,13.0,77.5,25.260737506389194,-10.412256058269506,6.705874193718667,102.51175971848977,5.755307436780364
1.48e-17,1.622e-17,2.0420000000000007e-17,2.331e-17,2.295e-17,2.26e-17,2.3100000000000008e-17,2.3580000000000002e-17,13.0,77.5,22.95591705790081,-7.82414594677699,7.24645142771972,92.65528228763618,5.420474483919309
1.388e-17,1.552e-17,1.885e-17,2.293e-17,2.128e-17,2.389e-17,2.121e-17,2.4600000000000002e-17,13.0,77.5,24.16411324815705,-9.734323495529793,6.8160420992606365,97.1085958709208,5.84778659990507
1.2520000000000001e-17,1.566e-17,1.83e-17,2.246e-17,2.3430000000000002e-17,2.429e-17,2.183e-17,2.351e-17,13.0,77.5,23.989646619226665,-8.853462724400808,7.813613771668368,97.86935941145516,4.270530979275431
1.194e-17,1.624e-17,1.886e-17,2.291e-17,2.290000000000001e-17,2.432e-17,2.222e-17,2.488e-17,13.0,77.5,23.40924305432374,-9.368316147638723,6.9952117784855465,96.41468537741656,3.405102881435274
1.1420000000000001e-17,1.6759999999999997e-17,1.924e-17,2.171e-17,2.4079999999999998e-17,2.447e-17,2.3760000000000003e-17,2.441e-17,13.0,77.5,22.22762153120537,-9.539172869965412,6.999481161445902,92.49685133521385,5.595355350739817
1.7719999999999998e-17,1.932e-17,2.166e-17,2.413e-17,2.4580000000000003e-17,2.61e-17,2.454e-17,2.6650000000000008e-17,13.0,77.5,22.60650822069115,-6.810448047159973,6.0257844129295455,83.75137675937967,4.525214632375352
1.4739999999999997e-17,1.796e-17,2.271e-17,2.453e-17,2.443000000000001e-17,2.554e-17,2.5040000000000002e-17,2.763e-17,13.0,77.5,21.61515734992569,-8.110911981956846,6.402937956221678,86.51197472580644,4.236790539515304
1.57e-17,1.848e-17,2.16e-17,2.3660000000000002e-17,2.509e-17,2.643e-17,2.4630000000000002e-17,2.707e-17,13.0,77.5,21.18358222354723,-5.312943535912845,6.435056557362303,86.4090676074805,5.336979127916629
1.4539999999999998e-17,1.7840000000000007e-17,2.035e-17,2.385e-17,2.5190000000000002e-17,2.608e-17,2.492e-17,2.5840000000000004e-17,13.0,77.5,23.411773837008724,-11.979107469683015,7.074049633435296,98.12569505719387,5.6045720993279975
1.528e-17,1.9699999999999998e-17,2.1909999999999998e-17,2.518e-17,2.5780000000000003e-17,2.7189999999999998e-17,2.5420000000000002e-17,2.679e-17,13.0,77.5,23.07316754947369,-10.287231844716235,6.611846014746996,95.69766516580422,4.44758544063837
1.512e-17,2.124e-17,2.137e-17,2.410000000000001e-17,2.559e-17,2.667e-17,2.609e-17,2.7039999999999998e-17,13.0,77.5,22.008001416971627,-8.413195986230793,5.6795444275410905,79.13279532672927,4.37764006062589
1.666e-17,2.086e-17,2.192e-17,2.6369999999999998e-17,2.6470000000000002e-17,2.7749999999999998e-17,2.5340000000000002e-17,2.8549999999999997e-17,13.0,77.5,24.02781623144688,-9.164241629710252,6.493416059761788,100.49418339992364,6.336434323893749
1.0519999999999998e-17,1.4e-17,1.548e-17,2.033e-17,2.0910000000000007e-17,2.2200000000000002e-17,1.931e-17,2.234e-17,13.0,77.5,26.126665334832754,-11.820700165229821,7.318281406684588,108.14133650924876,5.638279939461985
1.0420000000000002e-17,1.024e-17,1.196e-17,1.787e-17,1.811e-17,1.802e-17,1.677e-17,1.884e-17,13.0,77.5,29.063672396689995,-15.323993455506484,8.78661198731007,124.03625578966854,4.305295264264285
9.39e-18,1.2320000000000002e-17,1.2740000000000005e-17,1.6520000000000005e-17,1.83e-17,1.848e-17,1.823e-17,1.9130000000000005e-17,13.0,77.5,25.91098090758848,-11.183975087558753,7.689593884105191,104.59395272990399,2.8790051000493464
1.186e-17,1.3939999999999998e-17,1.5260000000000007e-17,1.928e-17,1.9020000000000005e-17,1.924e-17,1.832e-17,1.9870000000000006e-17,13.0,77.5,25.384558929850783,-9.921201834810612,6.952872136677381,100.87417979957755,5.167496843032879
1.1420000000000001e-17,1.3020000000000005e-17,1.228e-17,1.76e-17,1.9210000000000002e-17,1.892e-17,1.893e-17,1.905e-17,13.0,77.5,28.97448200284773,-12.265093960658644,7.267178016760296,114.31087654043786,4.018266039899148
9.900000000000001e-18,1.196e-17,1.282e-17,1.733e-17,1.8650000000000002e-17,2.0970000000000002e-17,1.635e-17,1.967e-17,13.0,77.5,27.35352641301436,-8.53679409525543,7.553934025895383,100.41824753337607,4.481926908270886
1.318e-17,1.278e-17,1.5920000000000005e-17,2.0190000000000004e-17,2.149e-17,2.148e-17,1.875e-17,2.098e-17,13.0,77.5,24.517157825384743,-12.644455419742867,7.912028224081967,101.15177808182426,5.813927552963189
9.6e-18,1.2599999999999999e-17,1.632e-17,1.821e-17,1.9929999999999998e-17,2.0690000000000006e-17,1.7719999999999998e-17,2.067e-17,13.0,77.5,21.711355445937688,-9.480778246970651,7.702626029064902,95.20474996552485,5.868032160602228
1.092e-17,1.5260000000000007e-17,1.4480000000000003e-17,1.963e-17,2.0650000000000003e-17,2.095e-17,1.843e-17,2.221e-17,13.0,77.5,27.184815301642736,-13.677676227981918,6.679779160567794,118.14676033499332,4.818832531086207
8.820000000000001e-18,1.1380000000000001e-17,1.5549999999999998e-17,1.905e-17,2.0800000000000003e-17,2.196e-17,2.11e-17,2.1110000000000002e-17,13.0,77.5,24.601940898778786,-5.599480917706952,8.861797544047116,90.24925429881789,3.3897510687177625
1.414e-17,1.504e-17,1.881e-17,1.972e-17,2.099e-17,2.3079999999999997e-17,2.023e-17,2.189e-17,13.0,77.5,21.114213425384648,-7.1537119395241895,6.905716902486427,85.44665167880494,5.669458412480713
1.1380000000000001e-17,1.6339999999999998e-17,1.92e-17,2.1620000000000004e-17,2.167e-17,2.3179999999999998e-17,2.207e-17,2.410000000000001e-17,13.0,77.5,24.330510823047568,-7.87358687799401,6.60600297999808,89.48273837378619,5.162224759313622
1.1659999999999998e-17,1.462e-17,1.7040000000000002e-17,2.048e-17,2.0420000000000007e-17,2.296e-17,2.0360000000000003e-17,2.2870000000000002e-17,13.0,77.5,24.18276147471648,-10.911456026320984,6.891170107986211,98.30532605808541,3.9058441718546435
1.322e-17,1.626e-17,1.673e-17,2.063e-17,2.2849999999999998e-17,2.1940000000000002e-17,2.055e-17,2.3140000000000002e-17,13.0,77.5,25.08352851230658,-10.883696465734278,6.853495816353645,99.39850467212186,2.453711000418615
1.3939999999999998e-17,1.658e-17,1.888e-17,2.222e-17,2.215e-17,2.35e-17,2.238e-17,2.552e-17,13.0,77.5,23.891121008195498,-8.88624824864747,6.673419183793825,96.87950574505724,4.8020848435387204
1.844e-17,2.102e-17,2.2730000000000002e-17,2.3560000000000007e-17,2.6470000000000002e-17,2.638e-17,2.6659999999999998e-17,2.7130000000000003e-17,13.0,77.5,20.9652050430861,-5.652859180315677,6.35496009961085,74.7697796056529,3.9042642677776955
1.76e-17,1.86e-17,2.1120000000000002e-17,2.389e-17,2.5930000000000003e-17,2.5859999999999996e-17,2.674e-17,2.709e-17,13.0,77.5,22.35885925138388,-8.94413789723887,6.715075264725334,94.692256312478,5.529166536778848
1.6759999999999997e-17,1.7539999999999998e-17,1.925e-17,2.363e-17,2.368e-17,2.5190000000000002e-17,2.5e-17,2.63e-17,13.0,77.5,24.80325722006576,-10.60171619809142,6.994204616538823,95.16547935172763,4.357766144030693
1.3359999999999998e-17,1.6819999999999998e-17,1.9170000000000005e-17,2.309e-17,2.3969999999999998e-17,2.5399999999999997e-17,2.4e-17,2.6760000000000006e-17,13.0,77.5,23.57829938027662,-8.657760403891084,7.063615706876481,93.46514280933059,2.585376522983295
1.3920000000000006e-17,1.7819999999999996e-17,1.986e-17,2.1719999999999998e-17,2.404e-17,2.549e-17,2.283e-17,2.562e-17,13.0,77.5,21.64511775073821,-8.197309241364309,6.711359210303256,87.35333361818793,3.0500387182789566
1.6020000000000003e-17,1.8380000000000002e-17,2.1560000000000002e-17,2.451e-17,2.565e-17,2.682e-17,2.5530000000000008e-17,2.723e-17,13.0,77.5,22.38889717345387,-5.787377619291657,7.081577949586377,89.89357038398464,5.713304160206482
2.04e-17,2.4400000000000003e-17,2.406e-17,2.6540000000000002e-17,2.689e-17,2.944e-17,2.653e-17,2.898000000000001e-17,13.0,77.5,22.01113574518985,-7.342232847826897,5.534398328293516,81.31932086631274,5.2311149427267285
1.1699999999999998e-17,1.5779999999999995e-17,1.6939999999999998e-17,2.087e-17,2.257e-17,2.202e-17,2.0610000000000004e-17,2.4140000000000003e-17,13.0,77.5,25.652634447656,-11.052777667522381,7.297050500586176,102.95409297801844,4.0507405975300745
1.2860000000000001e-17,1.614e-17,1.8380000000000002e-17,2.3430000000000002e-17,2.3560000000000007e-17,2.4939999999999998e-17,2.1499999999999998e-17,2.5830000000000002e-17,13.0,77.5,24.42351026084699,-9.14354054412267,7.311119414321153,102.93936954022477,5.150931225095448
1.2559999999999996e-17,1.5260000000000007e-17,1.808e-17,1.9830000000000003e-17,2.152e-17,2.289e-17,2.056e-17,2.374e-17,13.0,77.5,22.15831161333908,-10.099740597725578,6.882720858405245,90.47589894339212,6.047278905705568
1.0519999999999998e-17,1.494e-17,1.532e-17,1.832e-17,1.986e-17,2.1040000000000002e-17,1.852e-17,2.151e-17,13.0,77.5,22.954990961940844,-6.953450875652944,6.674694322062496,90.08920982859574,5.825475735521939
1.4480000000000003e-17,1.472e-17,1.342e-17,1.559e-17,1.626e-17,1.768e-17,1.698e-17,1.743e-17,25.3,83.0,22.82616424462007,-11.836200844534012,5.257084718050038,103.64995886391132,6.03641905838797
1.976e-17,1.952e-17,1.822e-17,2.0100000000000002e-17,2.0840000000000003e-17,2.106e-17,2.106e-17,2.0840000000000003e-17,25.3,83.0,22.48770673953172,-9.892283088423543,5.332619178668047,91.89208909664978,6.262246240888314
4.184e-17,3.958e-17,3.3300000000000006e-17,3.3419999999999996e-17,3.2219999999999996e-17,3.172e-17,4.196e-17,3.1130000000000006e-17,25.3,83.0,20.044116057451923,-6.766079844512708,4.053333840580786,75.97859859498921,6.1914150326037625
9.73e-18,1.066e-17,1.18e-17,1.4490000000000005e-17,1.6170000000000006e-17,1.718e-17,1.8139999999999997e-17,1.8410000000000003e-17,25.3,83.0,23.81406878750594,-10.749045023412808,7.47231714899159,104.96741301225717,6.279824500143869
7.84e-18,9.439999999999998e-18,1.1219999999999997e-17,1.452e-17,1.642e-17,1.755e-17,1.844e-17,1.897e-17,25.3,83.0,25.29605839271984,-9.428702211373238,8.580162518676575,94.21785321644693,4.756811276017053
9.800000000000002e-18,1.0699999999999997e-17,1.1780000000000002e-17,1.457e-17,1.6270000000000007e-17,1.727e-17,1.8139999999999997e-17,1.854e-17,25.3,83.0,24.868418403086867,-8.206831896498757,7.156037598307879,97.8033119129793,6.1318118692821955
8.1e-18,9.739999999999999e-18,1.14e-17,1.471e-17,1.6620000000000002e-17,1.7719999999999998e-17,1.866e-17,1.92e-17,25.3,83.0,25.217425379793603,-12.281246623954736,8.33537696967132,103.31235307305086,5.222436712074448
9.980000000000001e-18,1.1280000000000002e-17,1.296e-17,1.489e-17,1.683e-17,1.771e-17,1.892e-17,1.849e-17,25.3,83.0,22.910679524500026,-10.205401197827602,7.413120825570931,103.82288357974424,5.696047201883861
